Year;VotingSet;AwardedTo;AwardedBy;Points
2021;SF1_Tele;Malta;North Macedonia;10
2021;SF1_Tele;Malta;Ireland;10
2021;SF1_Tele;Malta;Cyprus;8
2021;SF1_Tele;Malta;Norway;8
2021;SF1_Tele;Malta;Croatia;7
2021;SF1_Tele;Malta;Belgium;12
2021;SF1_Tele;Malta;Israel;10
2021;SF1_Tele;Malta;Romania;8
2021;SF1_Tele;Malta;Azerbaijan;6
2021;SF1_Tele;Malta;Ukraine;8
2021;SF1_Tele;Malta;Malta;NA
2021;SF1_Tele;Malta;Germany;8
2021;SF1_Tele;Malta;Italy;6
2021;SF1_Tele;Malta;Netherlands;12
2021;SF2_Jury;San Marino;San Marino;NA
2021;SF2_Jury;San Marino;Estonia;1
2021;SF2_Jury;San Marino;Czech Republic;2
2021;SF2_Jury;San Marino;Greece;10
2021;SF2_Jury;San Marino;Austria;1
2021;SF2_Jury;San Marino;Poland;10
2021;SF2_Jury;San Marino;Moldova;10
2021;SF2_Jury;San Marino;Iceland;3
2021;SF2_Jury;San Marino;Serbia;2
2021;SF2_Jury;San Marino;Georgia;1
2021;SF2_Jury;San Marino;Albania;8
2021;SF2_Jury;San Marino;Portugal;0
2021;SF2_Jury;San Marino;Bulgaria;2
2021;SF2_Jury;San Marino;Finland;2
2021;SF2_Jury;San Marino;Latvia;2
2021;SF2_Jury;San Marino;Switzerland;2
2021;SF2_Jury;San Marino;Denmark;5
2021;SF2_Jury;San Marino;France;8
2021;SF2_Jury;San Marino;Spain;3
2021;SF2_Jury;San Marino;United Kingdom;4
2021;SF2_Jury;Estonia;San Marino;0
2021;SF2_Jury;Estonia;Estonia;NA
2021;SF2_Jury;Estonia;Czech Republic;0
2021;SF2_Jury;Estonia;Greece;1
2021;SF2_Jury;Estonia;Austria;0
2021;SF2_Jury;Estonia;Poland;4
2021;SF2_Jury;Estonia;Moldova;3
2021;SF2_Jury;Estonia;Iceland;0
2021;SF2_Jury;Estonia;Serbia;1
2021;SF2_Jury;Estonia;Georgia;3
2021;SF2_Jury;Estonia;Albania;0
2021;SF2_Jury;Estonia;Portugal;1
2021;SF2_Jury;Estonia;Bulgaria;7
2021;SF2_Jury;Estonia;Finland;0
2021;SF2_Jury;Estonia;Latvia;3
2021;SF2_Jury;Estonia;Switzerland;3
2021;SF2_Jury;Estonia;Denmark;0
2021;SF2_Jury;Estonia;France;0
2021;SF2_Jury;Estonia;Spain;1
2021;SF2_Jury;Estonia;United Kingdom;2
2021;SF2_Jury;Czech Republic;San Marino;0
2021;SF2_Jury;Czech Republic;Estonia;0
2021;SF2_Jury;Czech Republic;Czech Republic;NA
2021;SF2_Jury;Czech Republic;Greece;4
2021;SF2_Jury;Czech Republic;Austria;0
2021;SF2_Jury;Czech Republic;Poland;0
2021;SF2_Jury;Czech Republic;Moldova;1
2021;SF2_Jury;Czech Republic;Iceland;0
2021;SF2_Jury;Czech Republic;Serbia;0
2021;SF2_Jury;Czech Republic;Georgia;6
2021;SF2_Jury;Czech Republic;Albania;0
2021;SF2_Jury;Czech Republic;Portugal;5
2021;SF2_Jury;Czech Republic;Bulgaria;5
2021;SF2_Jury;Czech Republic;Finland;0
2021;SF2_Jury;Czech Republic;Latvia;0
2021;SF2_Jury;Czech Republic;Switzerland;0
2021;SF2_Jury;Czech Republic;Denmark;0
2021;SF2_Jury;Czech Republic;France;2
2021;SF2_Jury;Czech Republic;Spain;0
2021;SF2_Jury;Czech Republic;United Kingdom;0
2021;SF2_Jury;Greece;San Marino;10
2021;SF2_Jury;Greece;Estonia;3
2021;SF2_Jury;Greece;Czech Republic;5
2021;SF2_Jury;Greece;Greece;NA
2021;SF2_Jury;Greece;Austria;0
2021;SF2_Jury;Greece;Poland;12
2021;SF2_Jury;Greece;Moldova;8
2021;SF2_Jury;Greece;Iceland;7
2021;SF2_Jury;Greece;Serbia;8
2021;SF2_Jury;Greece;Georgia;0
2021;SF2_Jury;Greece;Albania;10
2021;SF2_Jury;Greece;Portugal;3
2021;SF2_Jury;Greece;Bulgaria;10
2021;SF2_Jury;Greece;Finland;6
2021;SF2_Jury;Greece;Latvia;0
2021;SF2_Jury;Greece;Switzerland;1
2021;SF2_Jury;Greece;Denmark;2
2021;SF2_Jury;Greece;France;12
2021;SF2_Jury;Greece;Spain;7
2021;SF2_Jury;Greece;United Kingdom;0
2021;SF2_Jury;Austria;San Marino;0
2021;SF2_Jury;Austria;Estonia;4
2021;SF2_Jury;Austria;Czech Republic;0
2021;SF2_Jury;Austria;Greece;0
2021;SF2_Jury;Austria;Austria;NA
2021;SF2_Jury;Austria;Poland;0
2021;SF2_Jury;Austria;Moldova;0
2021;SF2_Jury;Austria;Iceland;4
2021;SF2_Jury;Austria;Serbia;3
2021;SF2_Jury;Austria;Georgia;5
2021;SF2_Jury;Austria;Albania;7
2021;SF2_Jury;Austria;Portugal;2
2021;SF2_Jury;Austria;Bulgaria;6
2021;SF2_Jury;Austria;Finland;5
2021;SF2_Jury;Austria;Latvia;1
2021;SF2_Jury;Austria;Switzerland;7
2021;SF2_Jury;Austria;Denmark;3
2021;SF2_Jury;Austria;France;0
2021;SF2_Jury;Austria;Spain;6
2021;SF2_Jury;Austria;United Kingdom;0
2021;SF2_Jury;Poland;San Marino;12
2021;SF2_Jury;Poland;Estonia;0
2021;SF2_Jury;Poland;Czech Republic;0
2021;SF2_Jury;Poland;Greece;2
2021;SF2_Jury;Poland;Austria;0
2021;SF2_Jury;Poland;Poland;NA
2021;SF2_Jury;Poland;Moldova;0
2021;SF2_Jury;Poland;Iceland;0
2021;SF2_Jury;Poland;Serbia;0
2021;SF2_Jury;Poland;Georgia;0
2021;SF2_Jury;Poland;Albania;0
2021;SF2_Jury;Poland;Portugal;0
2021;SF2_Jury;Poland;Bulgaria;3
2021;SF2_Jury;Poland;Finland;0
2021;SF2_Jury;Poland;Latvia;0
2021;SF2_Jury;Poland;Switzerland;0
2021;SF2_Jury;Poland;Denmark;1
2021;SF2_Jury;Poland;France;0
2021;SF2_Jury;Poland;Spain;0
2021;SF2_Jury;Poland;United Kingdom;0
2021;SF2_Jury;Moldova;San Marino;8
2021;SF2_Jury;Moldova;Estonia;0
2021;SF2_Jury;Moldova;Czech Republic;0
2021;SF2_Jury;Moldova;Greece;12
2021;SF2_Jury;Moldova;Austria;2
2021;SF2_Jury;Moldova;Poland;7
2021;SF2_Jury;Moldova;Moldova;NA
2021;SF2_Jury;Moldova;Iceland;0
2021;SF2_Jury;Moldova;Serbia;4
2021;SF2_Jury;Moldova;Georgia;0
2021;SF2_Jury;Moldova;Albania;3
2021;SF2_Jury;Moldova;Portugal;0
2021;SF2_Jury;Moldova;Bulgaria;12
2021;SF2_Jury;Moldova;Finland;0
2021;SF2_Jury;Moldova;Latvia;4
2021;SF2_Jury;Moldova;Switzerland;0
2021;SF2_Jury;Moldova;Denmark;0
2021;SF2_Jury;Moldova;France;1
2021;SF2_Jury;Moldova;Spain;0
2021;SF2_Jury;Moldova;United Kingdom;3
2021;SF2_Jury;Iceland;San Marino;1
2021;SF2_Jury;Iceland;Estonia;8
2021;SF2_Jury;Iceland;Czech Republic;10
2021;SF2_Jury;Iceland;Greece;7
2021;SF2_Jury;Iceland;Austria;10
2021;SF2_Jury;Iceland;Poland;3
2021;SF2_Jury;Iceland;Moldova;6
2021;SF2_Jury;Iceland;Iceland;NA
2021;SF2_Jury;Iceland;Serbia;12
2021;SF2_Jury;Iceland;Georgia;7
2021;SF2_Jury;Iceland;Albania;4
2021;SF2_Jury;Iceland;Portugal;10
2021;SF2_Jury;Iceland;Bulgaria;0
2021;SF2_Jury;Iceland;Finland;8
2021;SF2_Jury;Iceland;Latvia;12
2021;SF2_Jury;Iceland;Switzerland;8
2021;SF2_Jury;Iceland;Denmark;8
2021;SF2_Jury;Iceland;France;6
2021;SF2_Jury;Iceland;Spain;8
2021;SF2_Jury;Iceland;United Kingdom;12
2021;SF2_Jury;Serbia;San Marino;4
2021;SF2_Jury;Serbia;Estonia;5
2021;SF2_Jury;Serbia;Czech Republic;4
2021;SF2_Jury;Serbia;Greece;3
2021;SF2_Jury;Serbia;Austria;6
2021;SF2_Jury;Serbia;Poland;0
2021;SF2_Jury;Serbia;Moldova;0
2021;SF2_Jury;Serbia;Iceland;2
2021;SF2_Jury;Serbia;Serbia;NA
2021;SF2_Jury;Serbia;Georgia;2
2021;SF2_Jury;Serbia;Albania;5
2021;SF2_Jury;Serbia;Portugal;4
2021;SF2_Jury;Serbia;Bulgaria;0
2021;SF2_Jury;Serbia;Finland;3
2021;SF2_Jury;Serbia;Latvia;0
2021;SF2_Jury;Serbia;Switzerland;4
2021;SF2_Jury;Serbia;Denmark;0
2021;SF2_Jury;Serbia;France;5
2021;SF2_Jury;Serbia;Spain;4
2021;SF2_Jury;Serbia;United Kingdom;5
2021;SF2_Jury;Georgia;San Marino;0
2021;SF2_Jury;Georgia;Estonia;0
2021;SF2_Jury;Georgia;Czech Republic;0
2021;SF2_Jury;Georgia;Greece;0
2021;SF2_Jury;Georgia;Austria;0
2021;SF2_Jury;Georgia;Poland;0
2021;SF2_Jury;Georgia;Moldova;0
2021;SF2_Jury;Georgia;Iceland;0
2021;SF2_Jury;Georgia;Serbia;0
2021;SF2_Jury;Georgia;Georgia;NA
2021;SF2_Jury;Georgia;Albania;0
2021;SF2_Jury;Georgia;Portugal;0
2021;SF2_Jury;Georgia;Bulgaria;1
2021;SF2_Jury;Georgia;Finland;0
2021;SF2_Jury;Georgia;Latvia;0
2021;SF2_Jury;Georgia;Switzerland;0
2021;SF2_Jury;Georgia;Denmark;0
2021;SF2_Jury;Georgia;France;0
2021;SF2_Jury;Georgia;Spain;0
2021;SF2_Jury;Georgia;United Kingdom;0
2021;SF2_Jury;Albania;San Marino;7
2021;SF2_Jury;Albania;Estonia;2
2021;SF2_Jury;Albania;Czech Republic;1
2021;SF2_Jury;Albania;Greece;6
2021;SF2_Jury;Albania;Austria;3
2021;SF2_Jury;Albania;Poland;6
2021;SF2_Jury;Albania;Moldova;5
2021;SF2_Jury;Albania;Iceland;5
2021;SF2_Jury;Albania;Serbia;0
2021;SF2_Jury;Albania;Georgia;0
2021;SF2_Jury;Albania;Albania;NA
2021;SF2_Jury;Albania;Portugal;8
2021;SF2_Jury;Albania;Bulgaria;4
2021;SF2_Jury;Albania;Finland;4
2021;SF2_Jury;Albania;Latvia;5
2021;SF2_Jury;Albania;Switzerland;5
2021;SF2_Jury;Albania;Denmark;10
2021;SF2_Jury;Albania;France;0
2021;SF2_Jury;Albania;Spain;2
2021;SF2_Jury;Albania;United Kingdom;1
2021;SF2_Jury;Portugal;San Marino;2
2021;SF2_Jury;Portugal;Estonia;6
2021;SF2_Jury;Portugal;Czech Republic;12
2021;SF2_Jury;Portugal;Greece;5
2021;SF2_Jury;Portugal;Austria;7
2021;SF2_Jury;Portugal;Poland;1
2021;SF2_Jury;Portugal;Moldova;2
2021;SF2_Jury;Portugal;Iceland;8
2021;SF2_Jury;Portugal;Serbia;7
2021;SF2_Jury;Portugal;Georgia;10
2021;SF2_Jury;Portugal;Albania;1
2021;SF2_Jury;Portugal;Portugal;NA
2021;SF2_Jury;Portugal;Bulgaria;8
2021;SF2_Jury;Portugal;Finland;7
2021;SF2_Jury;Portugal;Latvia;8
2021;SF2_Jury;Portugal;Switzerland;10
2021;SF2_Jury;Portugal;Denmark;4
2021;SF2_Jury;Portugal;France;10
2021;SF2_Jury;Portugal;Spain;10
2021;SF2_Jury;Portugal;United Kingdom;10
2021;SF2_Jury;Bulgaria;San Marino;5
2021;SF2_Jury;Bulgaria;Estonia;10
2021;SF2_Jury;Bulgaria;Czech Republic;7
2021;SF2_Jury;Bulgaria;Greece;8
2021;SF2_Jury;Bulgaria;Austria;8
2021;SF2_Jury;Bulgaria;Poland;5
2021;SF2_Jury;Bulgaria;Moldova;12
2021;SF2_Jury;Bulgaria;Iceland;10
2021;SF2_Jury;Bulgaria;Serbia;10
2021;SF2_Jury;Bulgaria;Georgia;8
2021;SF2_Jury;Bulgaria;Albania;2
2021;SF2_Jury;Bulgaria;Portugal;12
2021;SF2_Jury;Bulgaria;Bulgaria;NA
2021;SF2_Jury;Bulgaria;Finland;12
2021;SF2_Jury;Bulgaria;Latvia;6
2021;SF2_Jury;Bulgaria;Switzerland;12
2021;SF2_Jury;Bulgaria;Denmark;6
2021;SF2_Jury;Bulgaria;France;4
2021;SF2_Jury;Bulgaria;Spain;5
2021;SF2_Jury;Bulgaria;United Kingdom;7
2021;SF2_Jury;Finland;San Marino;3
2021;SF2_Jury;Finland;Estonia;7
2021;SF2_Jury;Finland;Czech Republic;6
2021;SF2_Jury;Finland;Greece;0
2021;SF2_Jury;Finland;Austria;5
2021;SF2_Jury;Finland;Poland;2
2021;SF2_Jury;Finland;Moldova;0
2021;SF2_Jury;Finland;Iceland;6
2021;SF2_Jury;Finland;Serbia;6
2021;SF2_Jury;Finland;Georgia;4
2021;SF2_Jury;Finland;Albania;6
2021;SF2_Jury;Finland;Portugal;6
2021;SF2_Jury;Finland;Bulgaria;0
2021;SF2_Jury;Finland;Finland;NA
2021;SF2_Jury;Finland;Latvia;7
2021;SF2_Jury;Finland;Switzerland;6
2021;SF2_Jury;Finland;Denmark;7
2021;SF2_Jury;Finland;France;7
2021;SF2_Jury;Finland;Spain;0
2021;SF2_Jury;Finland;United Kingdom;6
2021;SF2_Jury;Latvia;San Marino;0
2021;SF2_Jury;Latvia;Estonia;0
2021;SF2_Jury;Latvia;Czech Republic;0
2021;SF2_Jury;Latvia;Greece;0
2021;SF2_Jury;Latvia;Austria;0
2021;SF2_Jury;Latvia;Poland;0
2021;SF2_Jury;Latvia;Moldova;4
2021;SF2_Jury;Latvia;Iceland;0
2021;SF2_Jury;Latvia;Serbia;0
2021;SF2_Jury;Latvia;Georgia;0
2021;SF2_Jury;Latvia;Albania;0
2021;SF2_Jury;Latvia;Portugal;0
2021;SF2_Jury;Latvia;Bulgaria;0
2021;SF2_Jury;Latvia;Finland;0
2021;SF2_Jury;Latvia;Latvia;NA
2021;SF2_Jury;Latvia;Switzerland;0
2021;SF2_Jury;Latvia;Denmark;0
2021;SF2_Jury;Latvia;France;0
2021;SF2_Jury;Latvia;Spain;0
2021;SF2_Jury;Latvia;United Kingdom;0
2021;SF2_Jury;Switzerland;San Marino;6
2021;SF2_Jury;Switzerland;Estonia;12
2021;SF2_Jury;Switzerland;Czech Republic;8
2021;SF2_Jury;Switzerland;Greece;0
2021;SF2_Jury;Switzerland;Austria;12
2021;SF2_Jury;Switzerland;Poland;8
2021;SF2_Jury;Switzerland;Moldova;7
2021;SF2_Jury;Switzerland;Iceland;12
2021;SF2_Jury;Switzerland;Serbia;5
2021;SF2_Jury;Switzerland;Georgia;12
2021;SF2_Jury;Switzerland;Albania;12
2021;SF2_Jury;Switzerland;Portugal;7
2021;SF2_Jury;Switzerland;Bulgaria;0
2021;SF2_Jury;Switzerland;Finland;10
2021;SF2_Jury;Switzerland;Latvia;10
2021;SF2_Jury;Switzerland;Switzerland;NA
2021;SF2_Jury;Switzerland;Denmark;12
2021;SF2_Jury;Switzerland;France;3
2021;SF2_Jury;Switzerland;Spain;12
2021;SF2_Jury;Switzerland;United Kingdom;8
2021;SF2_Jury;Denmark;San Marino;0
2021;SF2_Jury;Denmark;Estonia;0
2021;SF2_Jury;Denmark;Czech Republic;3
2021;SF2_Jury;Denmark;Greece;0
2021;SF2_Jury;Denmark;Austria;4
2021;SF2_Jury;Denmark;Poland;0
2021;SF2_Jury;Denmark;Moldova;0
2021;SF2_Jury;Denmark;Iceland;1
2021;SF2_Jury;Denmark;Serbia;0
2021;SF2_Jury;Denmark;Georgia;0
2021;SF2_Jury;Denmark;Albania;0
2021;SF2_Jury;Denmark;Portugal;0
2021;SF2_Jury;Denmark;Bulgaria;0
2021;SF2_Jury;Denmark;Finland;1
2021;SF2_Jury;Denmark;Latvia;0
2021;SF2_Jury;Denmark;Switzerland;0
2021;SF2_Jury;Denmark;Denmark;NA
2021;SF2_Jury;Denmark;France;0
2021;SF2_Jury;Denmark;Spain;0
2021;SF2_Jury;Denmark;United Kingdom;0
2021;SF2_Tele;San Marino;San Marino;NA
2021;SF2_Tele;San Marino;Estonia;4
2021;SF2_Tele;San Marino;Czech Republic;0
2021;SF2_Tele;San Marino;Greece;2
2021;SF2_Tele;San Marino;Austria;0
2021;SF2_Tele;San Marino;Poland;2
2021;SF2_Tele;San Marino;Moldova;0
2021;SF2_Tele;San Marino;Iceland;3
2021;SF2_Tele;San Marino;Serbia;3
2021;SF2_Tele;San Marino;Georgia;12
2021;SF2_Tele;San Marino;Albania;7
2021;SF2_Tele;San Marino;Portugal;0
2021;SF2_Tele;San Marino;Bulgaria;0
2021;SF2_Tele;San Marino;Finland;1
2021;SF2_Tele;San Marino;Latvia;0
2021;SF2_Tele;San Marino;Switzerland;0
2021;SF2_Tele;San Marino;Denmark;2
2021;SF2_Tele;San Marino;France;0
2021;SF2_Tele;San Marino;Spain;4
2021;SF2_Tele;San Marino;United Kingdom;2
2021;SF2_Tele;Estonia;San Marino;0
2021;SF2_Tele;Estonia;Estonia;NA
2021;SF2_Tele;Estonia;Czech Republic;1
2021;SF2_Tele;Estonia;Greece;0
2021;SF2_Tele;Estonia;Austria;0
2021;SF2_Tele;Estonia;Poland;0
2021;SF2_Tele;Estonia;Moldova;3
2021;SF2_Tele;Estonia;Iceland;0
2021;SF2_Tele;Estonia;Serbia;0
2021;SF2_Tele;Estonia;Georgia;0
2021;SF2_Tele;Estonia;Albania;0
2021;SF2_Tele;Estonia;Portugal;0
2021;SF2_Tele;Estonia;Bulgaria;1
2021;SF2_Tele;Estonia;Finland;7
2021;SF2_Tele;Estonia;Latvia;10
2021;SF2_Tele;Estonia;Switzerland;1
2021;SF2_Tele;Estonia;Denmark;6
2021;SF2_Tele;Estonia;France;0
2021;SF2_Tele;Estonia;Spain;0
2021;SF2_Tele;Estonia;United Kingdom;0
2021;SF2_Tele;Czech Republic;San Marino;0
2021;SF2_Tele;Czech Republic;Estonia;0
2021;SF2_Tele;Czech Republic;Czech Republic;NA
2021;SF2_Tele;Czech Republic;Greece;0
2021;SF2_Tele;Czech Republic;Austria;0
2021;SF2_Tele;Czech Republic;Poland;0
2021;SF2_Tele;Czech Republic;Moldova;0
2021;SF2_Tele;Czech Republic;Iceland;0
2021;SF2_Tele;Czech Republic;Serbia;0
2021;SF2_Tele;Czech Republic;Georgia;0
2021;SF2_Tele;Czech Republic;Albania;0
2021;SF2_Tele;Czech Republic;Portugal;0
2021;SF2_Tele;Czech Republic;Bulgaria;0
2021;SF2_Tele;Czech Republic;Finland;0
2021;SF2_Tele;Czech Republic;Latvia;0
2021;SF2_Tele;Czech Republic;Switzerland;0
2021;SF2_Tele;Czech Republic;Denmark;0
2021;SF2_Tele;Czech Republic;France;0
2021;SF2_Tele;Czech Republic;Spain;0
2021;SF2_Tele;Czech Republic;United Kingdom;0
2021;SF2_Tele;Greece;San Marino;5
2021;SF2_Tele;Greece;Estonia;0
2021;SF2_Tele;Greece;Czech Republic;2
2021;SF2_Tele;Greece;Greece;NA
2021;SF2_Tele;Greece;Austria;0
2021;SF2_Tele;Greece;Poland;0
2021;SF2_Tele;Greece;Moldova;12
2021;SF2_Tele;Greece;Iceland;5
2021;SF2_Tele;Greece;Serbia;8
2021;SF2_Tele;Greece;Georgia;10
2021;SF2_Tele;Greece;Albania;10
2021;SF2_Tele;Greece;Portugal;10
2021;SF2_Tele;Greece;Bulgaria;8
2021;SF2_Tele;Greece;Finland;2
2021;SF2_Tele;Greece;Latvia;1
2021;SF2_Tele;Greece;Switzerland;2
2021;SF2_Tele;Greece;Denmark;3
2021;SF2_Tele;Greece;France;0
2021;SF2_Tele;Greece;Spain;1
2021;SF2_Tele;Greece;United Kingdom;1
2021;SF2_Tele;Austria;San Marino;0
2021;SF2_Tele;Austria;Estonia;0
2021;SF2_Tele;Austria;Czech Republic;0
2021;SF2_Tele;Austria;Greece;0
2021;SF2_Tele;Austria;Austria;NA
2021;SF2_Tele;Austria;Poland;0
2021;SF2_Tele;Austria;Moldova;0
2021;SF2_Tele;Austria;Iceland;2
2021;SF2_Tele;Austria;Serbia;0
2021;SF2_Tele;Austria;Georgia;0
2021;SF2_Tele;Austria;Albania;3
2021;SF2_Tele;Austria;Portugal;0
2021;SF2_Tele;Austria;Bulgaria;0
2021;SF2_Tele;Austria;Finland;0
2021;SF2_Tele;Austria;Latvia;0
2021;SF2_Tele;Austria;Switzerland;4
2021;SF2_Tele;Austria;Denmark;4
2021;SF2_Tele;Austria;France;0
2021;SF2_Tele;Austria;Spain;0
2021;SF2_Tele;Austria;United Kingdom;0
2021;SF2_Tele;Poland;San Marino;0
2021;SF2_Tele;Poland;Estonia;0
2021;SF2_Tele;Poland;Czech Republic;0
2021;SF2_Tele;Poland;Greece;0
2021;SF2_Tele;Poland;Austria;1
2021;SF2_Tele;Poland;Poland;NA
2021;SF2_Tele;Poland;Moldova;7
2021;SF2_Tele;Poland;Iceland;1
2021;SF2_Tele;Poland;Serbia;0
2021;SF2_Tele;Poland;Georgia;0
2021;SF2_Tele;Poland;Albania;0
2021;SF2_Tele;Poland;Portugal;0
2021;SF2_Tele;Poland;Bulgaria;0
2021;SF2_Tele;Poland;Finland;0
2021;SF2_Tele;Poland;Latvia;0
2021;SF2_Tele;Poland;Switzerland;0
2021;SF2_Tele;Poland;Denmark;0
2021;SF2_Tele;Poland;France;1
2021;SF2_Tele;Poland;Spain;0
2021;SF2_Tele;Poland;United Kingdom;7
2021;SF2_Tele;Moldova;San Marino;12
2021;SF2_Tele;Moldova;Estonia;12
2021;SF2_Tele;Moldova;Czech Republic;12
2021;SF2_Tele;Moldova;Greece;12
2021;SF2_Tele;Moldova;Austria;6
2021;SF2_Tele;Moldova;Poland;7
2021;SF2_Tele;Moldova;Moldova;NA
2021;SF2_Tele;Moldova;Iceland;6
2021;SF2_Tele;Moldova;Serbia;12
2021;SF2_Tele;Moldova;Georgia;0
2021;SF2_Tele;Moldova;Albania;0
2021;SF2_Tele;Moldova;Portugal;12
2021;SF2_Tele;Moldova;Bulgaria;0
2021;SF2_Tele;Moldova;Finland;5
2021;SF2_Tele;Moldova;Latvia;12
2021;SF2_Tele;Moldova;Switzerland;0
2021;SF2_Tele;Moldova;Denmark;0
2021;SF2_Tele;Moldova;France;12
2021;SF2_Tele;Moldova;Spain;3
2021;SF2_Tele;Moldova;United Kingdom;0
2021;SF2_Tele;Iceland;San Marino;8
2021;SF2_Tele;Iceland;Estonia;7
2021;SF2_Tele;Iceland;Czech Republic;10
2021;SF2_Tele;Iceland;Greece;5
2021;SF2_Tele;Iceland;Austria;10
2021;SF2_Tele;Iceland;Poland;10
2021;SF2_Tele;Iceland;Moldova;6
2021;SF2_Tele;Iceland;Iceland;NA
2021;SF2_Tele;Iceland;Serbia;7
2021;SF2_Tele;Iceland;Georgia;7
2021;SF2_Tele;Iceland;Albania;1
2021;SF2_Tele;Iceland;Portugal;7
2021;SF2_Tele;Iceland;Bulgaria;6
2021;SF2_Tele;Iceland;Finland;12
2021;SF2_Tele;Iceland;Latvia;7
2021;SF2_Tele;Iceland;Switzerland;7
2021;SF2_Tele;Iceland;Denmark;12
2021;SF2_Tele;Iceland;France;6
2021;SF2_Tele;Iceland;Spain;8
2021;SF2_Tele;Iceland;United Kingdom;12
2021;SF2_Tele;Serbia;San Marino;7
2021;SF2_Tele;Serbia;Estonia;0
2021;SF2_Tele;Serbia;Czech Republic;5
2021;SF2_Tele;Serbia;Greece;4
2021;SF2_Tele;Serbia;Austria;12
2021;SF2_Tele;Serbia;Poland;1
2021;SF2_Tele;Serbia;Moldova;1
2021;SF2_Tele;Serbia;Iceland;0
2021;SF2_Tele;Serbia;Serbia;NA
2021;SF2_Tele;Serbia;Georgia;1
2021;SF2_Tele;Serbia;Albania;4
2021;SF2_Tele;Serbia;Portugal;2
2021;SF2_Tele;Serbia;Bulgaria;10
2021;SF2_Tele;Serbia;Finland;0
2021;SF2_Tele;Serbia;Latvia;0
2021;SF2_Tele;Serbia;Switzerland;12
2021;SF2_Tele;Serbia;Denmark;0
2021;SF2_Tele;Serbia;France;7
2021;SF2_Tele;Serbia;Spain;2
2021;SF2_Tele;Serbia;United Kingdom;0
2021;SF2_Tele;Georgia;San Marino;0
2021;SF2_Tele;Georgia;Estonia;3
2021;SF2_Tele;Georgia;Czech Republic;0
2021;SF2_Tele;Georgia;Greece;0
2021;SF2_Tele;Georgia;Austria;0
2021;SF2_Tele;Georgia;Poland;3
2021;SF2_Tele;Georgia;Moldova;0
2021;SF2_Tele;Georgia;Iceland;0
2021;SF2_Tele;Georgia;Serbia;0
2021;SF2_Tele;Georgia;Georgia;NA
2021;SF2_Tele;Georgia;Albania;0
2021;SF2_Tele;Georgia;Portugal;3
2021;SF2_Tele;Georgia;Bulgaria;2
2021;SF2_Tele;Georgia;Finland;0
2021;SF2_Tele;Georgia;Latvia;3
2021;SF2_Tele;Georgia;Switzerland;0
2021;SF2_Tele;Georgia;Denmark;1
2021;SF2_Tele;Georgia;France;0
2021;SF2_Tele;Georgia;Spain;0
2021;SF2_Tele;Georgia;United Kingdom;0
2021;SF2_Tele;Albania;San Marino;2
2021;SF2_Tele;Albania;Estonia;0
2021;SF2_Tele;Albania;Czech Republic;0
2021;SF2_Tele;Albania;Greece;10
2021;SF2_Tele;Albania;Austria;2
2021;SF2_Tele;Albania;Poland;0
2021;SF2_Tele;Albania;Moldova;2
2021;SF2_Tele;Albania;Iceland;0
2021;SF2_Tele;Albania;Serbia;1
2021;SF2_Tele;Albania;Georgia;2
2021;SF2_Tele;Albania;Albania;NA
2021;SF2_Tele;Albania;Portugal;1
2021;SF2_Tele;Albania;Bulgaria;4
2021;SF2_Tele;Albania;Finland;3
2021;SF2_Tele;Albania;Latvia;0
2021;SF2_Tele;Albania;Switzerland;8
2021;SF2_Tele;Albania;Denmark;0
2021;SF2_Tele;Albania;France;3
2021;SF2_Tele;Albania;Spain;0
2021;SF2_Tele;Albania;United Kingdom;0
2021;SF2_Tele;Portugal;San Marino;3
2021;SF2_Tele;Portugal;Estonia;5
2021;SF2_Tele;Portugal;Czech Republic;4
2021;SF2_Tele;Portugal;Greece;3
2021;SF2_Tele;Portugal;Austria;7
2021;SF2_Tele;Portugal;Poland;5
2021;SF2_Tele;Portugal;Moldova;4
2021;SF2_Tele;Portugal;Iceland;8
2021;SF2_Tele;Portugal;Serbia;4
2021;SF2_Tele;Portugal;Georgia;0
2021;SF2_Tele;Portugal;Albania;6
2021;SF2_Tele;Portugal;Portugal;NA
2021;SF2_Tele;Portugal;Bulgaria;5
2021;SF2_Tele;Portugal;Finland;6
2021;SF2_Tele;Portugal;Latvia;5
2021;SF2_Tele;Portugal;Switzerland;10
2021;SF2_Tele;Portugal;Denmark;8
2021;SF2_Tele;Portugal;France;10
2021;SF2_Tele;Portugal;Spain;12
2021;SF2_Tele;Portugal;United Kingdom;6
2021;SF2_Tele;Bulgaria;San Marino;4
2021;SF2_Tele;Bulgaria;Estonia;2
2021;SF2_Tele;Bulgaria;Czech Republic;6
2021;SF2_Tele;Bulgaria;Greece;6
2021;SF2_Tele;Bulgaria;Austria;4
2021;SF2_Tele;Bulgaria;Poland;4
2021;SF2_Tele;Bulgaria;Moldova;5
2021;SF2_Tele;Bulgaria;Iceland;4
2021;SF2_Tele;Bulgaria;Serbia;6
2021;SF2_Tele;Bulgaria;Georgia;8
2021;SF2_Tele;Bulgaria;Albania;8
2021;SF2_Tele;Bulgaria;Portugal;5
2021;SF2_Tele;Bulgaria;Bulgaria;NA
2021;SF2_Tele;Bulgaria;Finland;4
2021;SF2_Tele;Bulgaria;Latvia;2
